ts,epoch,gpu_util,apiserver_state,apiserver_jiff,apiserver_thr,engine_state,engine_jiff,engine_thr
23:57:50,1790179070,36,S,4323,149,S,11515,333
23:57:51,1790179071,36,S,4323,149,S,11540,333
23:57:52,1790179072,36,S,4323,149,S,11567,333
23:57:53,1790179073,36,S,4323,149,S,11593,333
23:57:54,1790179074,36,S,4323,149,S,11618,333
23:57:55,1790179075,36,S,4323,149,S,11645,333
23:57:56,1790179076,36,S,4323,149,S,11672,333
23:57:57,1790179077,36,S,4323,149,S,11698,333
23:57:58,1790179078,36,S,4323,149,S,11724,333
23:57:59,1790179079,36,S,4323,149,S,11751,333
23:58:00,1790179080,36,S,4323,149,S,11777,333
23:58:01,1790179081,36,S,4324,149,S,11804,333
23:58:02,1790179082,36,S,4324,149,S,11831,333
23:58:03,1790179083,36,S,4324,149,S,11858,333
23:58:04,1790179084,36,S,4324,149,S,11885,333
23:58:05,1790179085,36,S,4324,149,S,11912,333
23:58:06,1790179086,36,S,4324,149,S,11938,333
23:58:07,1790179087,36,S,4324,149,S,11965,333
23:58:08,1790179088,36,S,4324,149,S,11990,333
23:58:09,1790179089,36,S,4324,149,S,12016,333
23:58:10,1790179090,36,S,4324,149,S,12043,333
23:58:11,1790179091,36,S,4324,149,S,12069,333
23:58:12,1790179092,36,S,4324,149,S,12094,333
23:58:13,1790179093,36,S,4324,149,S,12120,333
23:58:14,1790179094,36,S,4324,149,S,12146,333
23:58:15,1790179095,36,S,4324,149,S,12172,333
23:58:16,1790179096,36,S,4324,149,S,12198,333
23:58:17,1790179097,36,S,4324,149,S,12225,333
23:58:18,1790179098,36,S,4324,149,S,12252,333
23:58:19,1790179099,36,S,4324,149,S,12277,333
23:58:20,1790179100,36,S,4324,149,S,12303,333
23:58:21,1790179101,36,S,4324,149,S,12328,333
23:58:22,1790179102,36,S,4324,149,S,12354,333
23:58:23,1790179103,36,S,4324,149,S,12380,333
23:58:24,1790179104,36,S,4324,149,S,12406,333
23:58:25,1790179105,36,S,4324,149,S,12429,333
23:58:26,1790179106,36,S,4324,149,S,12455,333
23:58:27,1790179107,36,S,4324,149,S,12482,333
23:58:28,1790179108,36,S,4324,149,S,12508,333
23:58:29,1790179109,36,S,4324,149,S,12534,333
23:58:30,1790179110,36,S,4324,149,S,12561,333
23:58:31,1790179111,36,S,4324,149,S,12587,333
23:58:32,1790179112,36,S,4324,149,S,12613,333
23:58:33,1790179113,36,S,4324,149,S,12640,333
23:58:34,1790179114,36,S,4325,149,S,12666,333
23:58:35,1790179115,36,S,4325,149,S,12692,333
23:58:36,1790179116,36,S,4325,149,S,12718,333
23:58:37,1790179117,36,R,4338,150,S,12744,333
23:58:38,1790179118,36,S,4396,150,S,12821,333
23:58:39,1790179119,36,S,4428,150,R,12938,333
23:58:40,1790179120,36,S,4430,150,R,13103,333
23:58:41,1790179121,36,S,4432,150,R,13283,333
23:58:42,1790179122,36,S,4434,150,R,13474,333
23:58:43,1790179123,36,S,4436,150,R,13648,333
23:58:44,1790179124,36,S,4437,150,R,13831,333
23:58:45,1790179125,36,S,4441,150,R,14020,333
23:58:46,1790179126,36,S,4443,150,R,14208,333
23:58:47,1790179127,36,S,4446,150,R,14391,333
23:58:48,1790179128,36,S,4448,150,R,14565,333
23:58:49,1790179129,36,S,4451,150,R,14747,333
23:58:50,1790179130,36,S,4454,150,R,14912,333
23:58:51,1790179131,36,S,4457,150,R,15053,333
23:58:52,1790179132,36,S,4460,150,R,15192,333
23:58:53,1790179133,36,S,4464,150,R,15331,333
23:58:54,1790179134,36,S,4466,150,R,15470,333
23:58:55,1790179135,36,S,4469,150,R,15606,333
23:58:56,1790179136,36,S,4472,150,R,15741,333
23:58:57,1790179137,36,S,4478,150,R,15869,333
23:58:58,1790179138,36,R,4484,150,R,16001,333
23:58:59,1790179139,36,S,4491,150,R,16134,333
23:59:00,1790179140,36,S,4498,150,R,16264,333
23:59:01,1790179141,36,S,4503,150,R,16395,333
23:59:02,1790179142,36,S,4509,150,R,16526,333
23:59:03,1790179143,36,R,4516,150,R,16656,333
23:59:04,1790179144,36,S,4522,150,R,16787,333
23:59:05,1790179145,36,S,4528,150,R,16918,333
23:59:06,1790179146,36,S,4534,150,R,17049,333
23:59:07,1790179147,36,S,4540,150,R,17180,333
23:59:08,1790179148,36,S,4546,150,R,17311,333
23:59:09,1790179149,36,S,4553,150,R,17442,333
23:59:10,1790179150,36,S,4559,150,R,17572,333
23:59:11,1790179151,36,R,4565,150,R,17703,333
23:59:12,1790179152,36,S,4571,150,R,17834,333
23:59:13,1790179153,36,S,4578,150,R,17965,333
23:59:14,1790179154,36,S,4585,150,R,18096,333
23:59:15,1790179155,36,S,4590,150,R,18226,333
23:59:16,1790179156,36,S,4596,150,R,18357,333
23:59:17,1790179157,36,S,4603,150,R,18488,333
23:59:18,1790179158,36,S,4609,150,R,18619,333
23:59:19,1790179159,36,S,4615,150,R,18750,333
23:59:20,1790179160,36,S,4621,150,R,18880,333
23:59:21,1790179161,36,S,4627,150,R,19011,333
23:59:22,1790179162,36,S,4633,150,R,19141,333
23:59:23,1790179163,36,S,4640,150,R,19272,333
23:59:24,1790179164,36,S,4646,150,R,19403,333
23:59:25,1790179165,36,S,4653,150,R,19534,333
23:59:26,1790179166,36,S,4659,150,R,19664,333
23:59:27,1790179167,36,S,4666,150,R,19795,333
23:59:28,1790179168,36,S,4672,150,R,19926,333
23:59:29,1790179169,36,S,4679,150,R,20057,333
23:59:30,1790179170,36,S,4685,150,R,20188,333
23:59:31,1790179171,36,S,4691,150,R,20318,333
23:59:32,1790179172,36,S,4697,150,R,20449,333
23:59:33,1790179173,36,S,4703,150,R,20581,333
23:59:34,1790179174,36,S,4709,150,R,20713,333
23:59:35,1790179175,36,S,4716,150,R,20844,333
23:59:36,1790179176,36,S,4722,150,R,20977,333
23:59:37,1790179177,36,S,4728,150,R,21106,333
23:59:38,1790179178,36,S,4735,150,R,21238,333
23:59:39,1790179179,36,S,4742,150,R,21375,333
23:59:40,1790179180,36,S,4753,150,R,21527,333
23:59:41,1790179181,36,S,4762,150,R,21663,333
23:59:42,1790179182,36,S,4770,150,R,21800,333
23:59:43,1790179183,36,S,4779,150,R,21936,333
23:59:44,1790179184,36,S,4788,150,R,22073,333
23:59:45,1790179185,36,S,4796,150,R,22209,333
23:59:46,1790179186,36,S,4806,150,R,22346,333
23:59:47,1790179187,36,S,4813,150,R,22481,333
23:59:48,1790179188,36,S,4822,150,R,22617,333
23:59:49,1790179189,36,S,4829,150,R,22753,333
23:59:50,1790179190,36,R,4837,150,R,22888,333
23:59:51,1790179191,36,S,4847,150,R,23025,333
23:59:52,1790179192,36,S,4855,150,R,23160,333
23:59:53,1790179193,36,S,4863,150,R,23297,333
23:59:54,1790179194,36,S,4873,150,R,23432,333
23:59:55,1790179195,36,S,4880,150,R,23569,333
23:59:56,1790179196,36,S,4889,150,R,23705,333
23:59:57,1790179197,36,S,4898,150,R,23841,333
23:59:58,1790179198,36,S,4901,150,R,23976,333
23:59:59,1790179199,36,S,4907,150,R,24107,333
00:00:00,1790179200,36,S,4913,150,R,24236,333
00:00:01,1790179201,36,S,4919,150,R,24367,333
00:00:02,1790179202,36,S,4925,150,R,24498,333
00:00:03,1790179203,36,S,4931,150,R,24629,333
00:00:04,1790179204,36,S,4938,150,R,24759,333
00:00:05,1790179205,36,S,4943,150,R,24890,333
00:00:06,1790179206,36,S,4950,150,R,25020,333
00:00:07,1790179207,36,S,4957,150,R,25151,333
00:00:08,1790179208,36,S,4962,150,R,25281,333
00:00:09,1790179209,36,S,4969,150,R,25412,333
00:00:10,1790179210,36,S,4974,150,R,25542,333
00:00:11,1790179211,36,S,4980,150,R,25674,333
00:00:12,1790179212,36,S,4987,150,R,25804,333
00:00:13,1790179213,36,R,4993,150,R,25934,333
00:00:14,1790179214,36,S,4999,150,R,26066,333
00:00:15,1790179215,36,S,5005,150,R,26196,333
00:00:16,1790179216,36,S,5011,150,R,26326,333
00:00:17,1790179217,36,S,5017,150,R,26457,333
00:00:18,1790179218,36,S,5023,150,R,26588,333
00:00:19,1790179219,36,S,5030,150,R,26718,333
00:00:20,1790179220,36,S,5036,150,R,26849,333
00:00:21,1790179221,36,S,5042,150,R,26980,333
00:00:22,1790179222,36,R,5047,150,R,27110,333
00:00:23,1790179223,36,S,5054,150,R,27240,333
00:00:24,1790179224,36,S,5059,150,R,27372,333
00:00:25,1790179225,36,S,5066,150,R,27502,333
00:00:26,1790179226,36,S,5072,150,R,27632,333
00:00:27,1790179227,36,S,5078,150,R,27763,333
00:00:28,1790179228,36,S,5084,150,R,27893,333
00:00:29,1790179229,36,S,5090,150,R,28023,333
00:00:30,1790179230,36,S,5097,150,R,28154,333
00:00:31,1790179231,36,S,5103,150,R,28284,333
00:00:32,1790179232,36,S,5109,150,R,28415,333
00:00:33,1790179233,36,S,5115,150,R,28545,333
00:00:34,1790179234,36,S,5121,150,R,28676,333
00:00:35,1790179235,36,S,5127,150,R,28806,333
00:00:36,1790179236,36,S,5133,150,R,28936,333
00:00:37,1790179237,36,S,5139,150,R,29066,333
00:00:38,1790179238,36,S,5145,150,R,29197,333
00:00:39,1790179239,36,S,5151,150,R,29328,333
00:00:40,1790179240,36,S,5158,150,R,29467,333
00:00:41,1790179241,36,S,5168,150,R,29613,333
00:00:42,1790179242,36,S,5177,150,R,29750,333
00:00:43,1790179243,36,S,5185,150,R,29886,333
00:00:44,1790179244,36,S,5195,150,R,30022,333
00:00:45,1790179245,36,R,5201,150,R,30158,333
00:00:46,1790179246,36,S,5211,150,R,30294,333
00:00:47,1790179247,36,S,5219,150,R,30431,333
00:00:48,1790179248,36,S,5228,150,R,30567,333
00:00:49,1790179249,36,S,5235,150,R,30703,333
00:00:50,1790179250,36,S,5243,150,R,30839,333
00:00:51,1790179251,36,S,5250,150,R,30974,333
00:00:52,1790179252,36,S,5261,150,R,31110,333
00:00:53,1790179253,36,S,5268,150,R,31245,333
00:00:54,1790179254,36,S,5276,150,R,31383,333
00:00:55,1790179255,36,S,5284,150,R,31520,333
00:00:56,1790179256,36,S,5293,150,R,31656,333
00:00:57,1790179257,36,S,5301,150,R,31791,333
00:00:58,1790179258,36,S,5310,150,R,31927,333
00:00:59,1790179259,36,S,5316,150,R,32063,333
00:01:00,1790179260,36,S,5322,150,R,32193,333
00:01:01,1790179261,36,S,5328,150,R,32323,333
00:01:02,1790179262,36,S,5334,150,R,32454,333
00:01:03,1790179263,36,S,5340,150,R,32584,333
00:01:04,1790179264,36,S,5346,150,R,32715,333
00:01:05,1790179265,36,S,5352,150,R,32845,333
00:01:06,1790179266,36,S,5359,150,R,32976,333
00:01:07,1790179267,36,S,5365,150,R,33106,333
00:01:08,1790179268,36,S,5371,150,R,33236,333
00:01:09,1790179269,36,S,5377,150,R,33367,333
00:01:10,1790179270,36,S,5384,150,R,33497,333
00:01:11,1790179271,36,S,5390,150,R,33628,333
00:01:12,1790179272,36,S,5396,150,R,33758,333
00:01:13,1790179273,36,S,5402,150,R,33889,333
00:01:14,1790179274,36,S,5409,150,R,34019,333
00:01:15,1790179275,36,S,5415,150,R,34150,333
00:01:16,1790179276,36,S,5422,150,R,34281,333
00:01:17,1790179277,36,S,5429,150,R,34413,333
00:01:18,1790179278,36,S,5435,150,R,34546,333
00:01:19,1790179279,36,R,5442,150,R,34679,333
00:01:20,1790179280,36,S,5448,150,R,34811,333
00:01:21,1790179281,36,S,5455,150,R,34944,333
00:01:22,1790179282,36,S,5462,150,R,35076,333
00:01:23,1790179283,36,S,5469,150,R,35209,333
00:01:24,1790179284,36,S,5476,150,R,35342,333
00:01:25,1790179285,36,S,5482,150,R,35474,333
00:01:26,1790179286,36,S,5489,150,R,35605,333
00:01:27,1790179287,36,S,5495,150,R,35737,333
00:01:28,1790179288,36,S,5502,150,R,35867,333
00:01:29,1790179289,36,S,5507,150,R,35997,333
00:01:30,1790179290,36,S,5514,150,R,36129,333
00:01:31,1790179291,36,S,5521,150,R,36261,333
00:01:32,1790179292,36,S,5526,150,R,36393,333
00:01:33,1790179293,36,S,5533,150,R,36524,333
00:01:34,1790179294,36,S,5539,150,R,36654,333
00:01:35,1790179295,36,R,5545,150,R,36786,333
00:01:36,1790179296,36,R,5552,150,R,36916,333
00:01:37,1790179297,36,S,5559,150,R,37046,333
00:01:38,1790179298,36,S,5565,150,R,37178,333
00:01:39,1790179299,36,R,5571,150,R,37310,333
00:01:40,1790179300,36,R,5577,150,R,37441,333
00:01:41,1790179301,36,S,5584,150,R,37572,333
00:01:42,1790179302,36,S,5595,150,R,37723,333
00:01:43,1790179303,36,S,5603,150,R,37861,333
00:01:44,1790179304,36,S,5610,150,R,37997,333
00:01:45,1790179305,36,S,5621,150,R,38133,333
00:01:46,1790179306,36,S,5629,150,R,38269,333
00:01:47,1790179307,36,S,5636,150,R,38406,333
00:01:48,1790179308,36,S,5644,150,R,38542,333
00:01:49,1790179309,36,S,5653,150,R,38678,333
00:01:50,1790179310,36,S,5662,150,R,38814,333
00:01:51,1790179311,36,S,5669,150,R,38950,333
00:01:52,1790179312,36,S,5678,150,R,39086,333
00:01:53,1790179313,36,S,5686,150,R,39222,333
00:01:54,1790179314,36,S,5694,150,R,39358,333
00:01:55,1790179315,36,S,5702,150,R,39494,333
00:01:56,1790179316,36,S,5710,150,R,39629,333
00:01:57,1790179317,36,S,5718,150,R,39766,333
00:01:58,1790179318,36,S,5725,150,R,39901,333
00:01:59,1790179319,36,S,5734,150,R,40037,333
00:02:00,1790179320,36,S,5743,150,R,40174,333
00:02:01,1790179321,36,S,5748,150,R,40316,333
00:02:02,1790179322,36,S,5754,150,R,40447,333
00:02:03,1790179323,36,S,5761,150,R,40579,333
00:02:04,1790179324,36,S,5767,150,R,40710,333
00:02:05,1790179325,36,S,5774,150,R,40840,333
00:02:06,1790179326,36,S,5779,150,R,40971,333
00:02:07,1790179327,36,S,5786,150,R,41102,333
00:02:08,1790179328,36,S,5792,150,R,41231,333
00:02:09,1790179329,36,S,5798,150,R,41362,333
00:02:10,1790179330,36,S,5805,150,R,41492,333
00:02:11,1790179331,36,S,5811,150,R,41624,333
00:02:12,1790179332,36,S,5817,150,R,41754,333
00:02:13,1790179333,36,S,5823,150,R,41885,333
00:02:14,1790179334,36,R,5829,150,R,42015,333
00:02:15,1790179335,36,S,5835,150,R,42146,333
00:02:16,1790179336,36,S,5842,150,R,42276,333
00:02:17,1790179337,36,S,5848,150,R,42407,333
00:02:18,1790179338,36,S,5854,150,R,42538,333
00:02:19,1790179339,36,S,5861,150,R,42670,333
00:02:20,1790179340,36,S,5867,150,R,42801,333
00:02:21,1790179341,36,S,5874,150,R,42932,333
00:02:22,1790179342,36,S,5881,150,R,43063,333
00:02:23,1790179343,36,S,5886,150,R,43193,333
00:02:24,1790179344,36,S,5892,150,R,43324,333
00:02:25,1790179345,36,R,5899,150,R,43454,333
00:02:26,1790179346,36,S,5906,150,R,43585,333
00:02:27,1790179347,36,S,5912,150,R,43715,333
00:02:28,1790179348,36,S,5918,150,R,43846,333
00:02:29,1790179349,36,S,5924,150,R,43977,333
00:02:30,1790179350,36,R,5931,150,R,44107,333
00:02:31,1790179351,36,S,5938,150,R,44238,333
00:02:32,1790179352,36,S,5944,150,R,44369,333
00:02:33,1790179353,36,S,5951,150,R,44499,333
00:02:34,1790179354,36,S,5957,150,R,44630,333
00:02:35,1790179355,36,S,5963,150,R,44760,333
00:02:36,1790179356,36,S,5970,150,R,44891,333
00:02:37,1790179357,36,S,5976,150,R,45022,333
00:02:38,1790179358,36,S,5982,150,R,45153,333
00:02:39,1790179359,36,S,5989,150,R,45284,333
00:02:40,1790179360,36,S,5996,150,R,45414,333
00:02:41,1790179361,36,S,6002,150,R,45545,333
00:02:42,1790179362,36,S,6009,150,R,45676,333
00:02:43,1790179363,36,S,6016,150,R,45804,333
00:02:44,1790179364,36,S,6023,150,R,45934,333
00:02:45,1790179365,36,S,6030,150,S,46063,333
00:02:46,1790179366,36,S,6037,150,R,46186,333
00:02:47,1790179367,36,S,6040,150,S,46252,333
00:02:48,1790179368,36,S,6040,150,S,46279,333
00:02:49,1790179369,36,S,6040,150,S,46308,333
00:02:50,1790179370,36,S,6040,150,S,46334,333
00:02:51,1790179371,36,S,6040,150,S,46361,333
00:02:52,1790179372,36,S,6040,150,S,46386,333
00:02:53,1790179373,36,S,6041,150,S,46412,333
00:02:54,1790179374,36,S,6041,150,S,46439,333
00:02:55,1790179375,36,S,6041,150,S,46463,333
00:02:56,1790179376,36,S,6041,150,S,46489,333
00:02:57,1790179377,36,S,6041,150,S,46515,333
00:02:58,1790179378,36,S,6041,150,S,46542,333
00:02:59,1790179379,36,S,6041,150,S,46567,333
00:03:00,1790179380,36,S,6041,150,S,46592,333
00:03:01,1790179381,36,S,6041,150,S,46616,333
00:03:02,1790179382,36,S,6041,150,S,46642,333
00:03:03,1790179383,36,S,6041,150,S,46667,333
00:03:04,1790179384,36,S,6041,150,S,46693,333
00:03:05,1790179385,36,S,6041,150,S,46717,333
00:03:06,1790179386,36,S,6041,150,S,46742,333
00:03:07,1790179387,36,S,6041,150,S,46767,333
00:03:08,1790179388,36,S,6041,150,S,46795,333
00:03:09,1790179389,36,S,6041,150,S,46822,333
00:03:10,1790179390,36,S,6041,150,S,46849,333
00:03:11,1790179391,36,S,6041,150,S,46875,333
00:03:12,1790179392,36,S,6041,150,S,46902,333
00:03:13,1790179393,36,S,6041,150,S,46929,333
00:03:14,1790179394,36,S,6041,150,S,46956,333
00:03:15,1790179395,36,S,6041,150,S,46982,333
00:03:16,1790179396,36,S,6041,150,S,47008,333
00:03:17,1790179397,36,S,6041,150,S,47034,333
00:03:18,1790179398,36,S,6041,150,S,47061,333
00:03:19,1790179399,36,S,6041,150,S,47086,333
00:03:20,1790179400,36,S,6041,150,S,47113,333
00:03:21,1790179401,36,S,6041,150,S,47139,333
00:03:22,1790179402,36,S,6041,150,S,47166,333
00:03:23,1790179403,36,S,6042,150,S,47192,333
00:03:24,1790179404,36,S,6042,150,S,47219,333
00:03:25,1790179405,36,S,6042,150,S,47244,333
00:03:26,1790179406,36,S,6042,150,S,47271,333
00:03:27,1790179407,36,S,6042,150,S,47298,333
00:03:28,1790179408,36,S,6042,150,S,47324,333
00:03:29,1790179409,36,S,6042,150,S,47351,333
00:03:30,1790179410,36,S,6042,150,S,47377,333
00:03:31,1790179411,36,S,6042,150,S,47403,333
00:03:32,1790179412,36,S,6042,150,S,47429,333
00:03:33,1790179413,36,S,6042,150,S,47455,333
00:03:34,1790179414,36,S,6042,150,S,47480,333
00:03:35,1790179415,36,S,6042,150,S,47506,333
00:03:36,1790179416,36,S,6042,150,S,47531,333
00:03:37,1790179417,36,S,6042,150,S,47559,333
00:03:38,1790179418,36,S,6042,150,S,47584,333
00:03:39,1790179419,36,S,6042,150,S,47609,333
00:03:40,1790179420,36,S,6042,150,S,47635,333
00:03:41,1790179421,36,S,6042,150,S,47659,333
00:03:42,1790179422,36,S,6042,150,S,47683,333
00:03:43,1790179423,36,S,6042,150,S,47709,333
00:03:44,1790179424,36,S,6042,150,S,47733,333
00:03:45,1790179425,36,S,6042,150,S,47759,333
00:03:46,1790179426,36,S,6042,150,S,47784,333
00:03:47,1790179427,36,S,6042,150,S,47809,333
00:03:48,1790179428,36,S,6042,150,S,47834,333
00:03:49,1790179429,36,S,6042,150,S,47859,333
00:03:50,1790179430,36,S,6071,150,R,47917,333
00:03:51,1790179431,36,S,6139,150,R,48105,333
00:03:52,1790179432,36,S,6141,150,R,48296,333
00:03:53,1790179433,36,S,6143,150,R,48488,333
00:03:54,1790179434,36,S,6145,150,R,48678,333
00:03:55,1790179435,36,S,6148,150,R,48867,333
00:03:56,1790179436,36,S,6150,150,R,49056,333
00:03:57,1790179437,36,S,6153,150,R,49244,333
00:03:58,1790179438,36,S,6156,150,R,49430,333
00:03:59,1790179439,36,S,6159,150,R,49609,333
00:04:00,1790179440,36,S,6163,150,R,49775,333
00:04:01,1790179441,36,S,6166,150,R,49919,333
00:04:02,1790179442,36,S,6169,150,R,50055,333
00:04:03,1790179443,36,S,6172,150,R,50192,333
00:04:04,1790179444,36,S,6175,150,R,50329,333
00:04:05,1790179445,36,S,6178,150,R,50466,333
00:04:06,1790179446,36,S,6181,150,R,50603,333
00:04:07,1790179447,36,S,6185,150,R,50738,333
00:04:08,1790179448,36,S,6191,150,R,50869,333
00:04:09,1790179449,36,S,6197,150,S,51001,333
00:04:10,1790179450,36,S,6203,150,R,51131,333
00:04:11,1790179451,36,S,6209,150,R,51262,333
00:04:12,1790179452,36,S,6216,150,R,51392,333
00:04:13,1790179453,36,S,6222,150,R,51523,333
00:04:14,1790179454,36,S,6227,150,R,51653,333
00:04:15,1790179455,36,S,6234,150,R,51785,333
00:04:16,1790179456,36,R,6240,150,R,51915,333
00:04:17,1790179457,36,S,6246,150,R,52047,333
00:04:18,1790179458,36,S,6253,150,R,52177,333
00:04:19,1790179459,36,S,6259,150,R,52307,333
00:04:20,1790179460,36,S,6265,150,R,52438,333
00:04:21,1790179461,36,S,6271,150,R,52569,333
00:04:22,1790179462,36,S,6277,150,R,52700,333
00:04:23,1790179463,36,S,6284,150,R,52832,333
00:04:24,1790179464,36,S,6290,150,R,52963,333
00:04:25,1790179465,36,S,6296,150,R,53094,333
00:04:26,1790179466,36,S,6302,150,R,53225,333
00:04:27,1790179467,36,S,6309,150,R,53356,333
00:04:28,1790179468,36,S,6315,150,R,53487,333
00:04:29,1790179469,36,S,6321,150,R,53618,333
00:04:30,1790179470,36,S,6327,150,R,53749,333
00:04:31,1790179471,36,S,6334,150,R,53880,333
00:04:32,1790179472,36,R,6340,150,R,54011,333
00:04:33,1790179473,36,S,6345,150,R,54141,333
00:04:34,1790179474,36,S,6352,150,R,54273,333
00:04:35,1790179475,36,S,6358,150,R,54403,333
00:04:36,1790179476,36,S,6364,150,R,54535,333
00:04:37,1790179477,36,S,6370,150,R,54665,333
00:04:38,1790179478,36,S,6377,150,R,54796,333
00:04:39,1790179479,36,S,6383,150,R,54926,333
00:04:40,1790179480,36,S,6389,150,R,55057,333
00:04:41,1790179481,36,S,6395,150,R,55189,333
00:04:42,1790179482,36,S,6401,150,R,55319,333
00:04:43,1790179483,36,S,6408,150,R,55450,333
00:04:44,1790179484,36,S,6413,150,R,55580,333
00:04:45,1790179485,36,S,6419,150,R,55711,333
00:04:46,1790179486,36,S,6426,150,R,55842,333
00:04:47,1790179487,36,S,6431,150,R,55973,333
00:04:48,1790179488,36,S,6438,150,R,56104,333
00:04:49,1790179489,36,S,6445,150,R,56235,333
00:04:50,1790179490,36,S,6455,150,R,56390,333
00:04:51,1790179491,36,S,6463,150,R,56526,333
00:04:52,1790179492,36,R,6471,150,R,56662,333
00:04:53,1790179493,36,S,6481,150,R,56809,333
00:04:54,1790179494,36,S,6491,150,R,56946,333
00:04:55,1790179495,36,S,6500,150,R,57081,333
00:04:56,1790179496,36,R,6507,150,R,57217,333
00:04:57,1790179497,36,S,6517,150,R,57352,333
00:04:58,1790179498,36,S,6524,150,R,57489,333
00:04:59,1790179499,36,S,6535,150,R,57624,333
00:05:00,1790179500,36,S,6542,150,R,57760,333
00:05:01,1790179501,36,S,6550,150,R,57896,333
00:05:02,1790179502,36,S,6558,150,R,58033,333
00:05:03,1790179503,36,S,6567,150,R,58169,333
00:05:04,1790179504,36,S,6576,150,R,58306,333
00:05:05,1790179505,36,S,6584,150,R,58443,333
00:05:06,1790179506,36,S,6593,150,R,58580,333
00:05:07,1790179507,36,S,6600,150,R,58717,333
00:05:08,1790179508,36,S,6607,150,R,58853,333
00:05:09,1790179509,36,S,6613,150,R,58986,333
00:05:10,1790179510,36,S,6619,150,R,59116,333
00:05:11,1790179511,36,S,6625,150,R,59247,333
00:05:12,1790179512,36,S,6631,150,R,59378,333
00:05:13,1790179513,36,S,6638,150,R,59508,333
00:05:14,1790179514,36,S,6644,150,R,59640,333
00:05:15,1790179515,36,S,6650,150,R,59772,333
00:05:16,1790179516,36,S,6656,150,R,59902,333
00:05:17,1790179517,36,S,6662,150,R,60033,333
00:05:18,1790179518,36,S,6669,150,R,60163,333
00:05:19,1790179519,36,S,6674,150,R,60294,333
00:05:20,1790179520,36,S,6681,150,R,60425,333
00:05:21,1790179521,36,S,6686,150,R,60556,333
00:05:22,1790179522,36,S,6693,150,R,60685,333
00:05:23,1790179523,36,S,6699,150,R,60816,333
00:05:24,1790179524,36,S,6706,150,R,60946,333
00:05:25,1790179525,36,S,6712,150,R,61077,333
00:05:26,1790179526,36,S,6718,150,R,61207,333
00:05:27,1790179527,36,S,6725,150,R,61338,333
00:05:28,1790179528,36,S,6730,150,R,61468,333
00:05:29,1790179529,36,S,6737,150,R,61599,333
00:05:30,1790179530,36,S,6743,150,R,61729,333
00:05:31,1790179531,36,S,6749,150,R,61860,333
00:05:32,1790179532,36,S,6755,150,R,61991,333
00:05:33,1790179533,36,S,6761,150,R,62122,333
00:05:34,1790179534,36,S,6768,150,R,62254,333
00:05:35,1790179535,36,S,6774,150,R,62386,333
00:05:36,1790179536,36,S,6781,150,R,62518,333
00:05:37,1790179537,36,S,6787,150,R,62650,333
00:05:38,1790179538,36,S,6794,150,R,62783,333
00:05:39,1790179539,36,S,6800,150,R,62915,333
00:05:40,1790179540,36,S,6806,150,R,63046,333
00:05:41,1790179541,36,S,6813,150,R,63177,333
00:05:42,1790179542,36,S,6818,150,R,63307,333
00:05:43,1790179543,36,S,6825,150,R,63438,333
00:05:44,1790179544,36,S,6830,150,R,63569,333
00:05:45,1790179545,36,S,6837,150,R,63700,333
00:05:46,1790179546,36,S,6843,150,R,63831,333
00:05:47,1790179547,36,S,6849,150,R,63961,333
00:05:48,1790179548,36,S,6856,150,R,64092,333
00:05:49,1790179549,36,S,6862,150,R,64222,333
00:05:50,1790179550,36,S,6868,150,R,64352,333
00:05:51,1790179551,36,S,6877,150,R,64506,333
00:05:52,1790179552,36,S,6887,150,R,64644,333
00:05:53,1790179553,36,S,6895,150,R,64781,333
00:05:54,1790179554,36,S,6903,150,R,64916,333
00:05:55,1790179555,36,S,6912,150,R,65053,333
00:05:56,1790179556,36,S,6922,150,R,65189,333
00:05:57,1790179557,36,S,6929,150,R,65325,333
00:05:58,1790179558,36,S,6939,150,R,65461,333
00:05:59,1790179559,36,S,6947,150,R,65597,333
00:06:00,1790179560,36,S,6955,150,R,65733,333
00:06:01,1790179561,36,S,6965,150,S,65870,333
00:06:02,1790179562,36,S,6972,150,R,66006,333
00:06:03,1790179563,36,S,6979,150,R,66142,333
00:06:04,1790179564,36,S,6987,150,R,66279,333
00:06:05,1790179565,36,S,6997,150,R,66415,333
00:06:06,1790179566,36,S,7005,150,R,66551,333
00:06:07,1790179567,36,S,7014,150,R,66687,333
00:06:08,1790179568,36,S,7022,150,R,66823,333
00:06:09,1790179569,36,S,7030,150,R,66960,333
00:06:10,1790179570,36,S,7035,150,R,67092,333
00:06:11,1790179571,36,S,7040,150,R,67223,333
00:06:12,1790179572,36,S,7047,150,R,67353,333
00:06:13,1790179573,36,S,7052,150,R,67484,333
00:06:14,1790179574,36,S,7059,150,R,67616,333
00:06:15,1790179575,36,S,7065,150,R,67747,333
00:06:16,1790179576,36,S,7072,150,R,67878,333
00:06:17,1790179577,36,S,7079,150,R,68008,333
00:06:18,1790179578,36,S,7085,150,R,68139,333
00:06:19,1790179579,36,S,7091,150,R,68269,333
00:06:20,1790179580,36,S,7097,150,R,68400,333
00:06:21,1790179581,36,S,7103,150,R,68531,333
00:06:22,1790179582,36,S,7109,150,R,68662,333
00:06:23,1790179583,36,S,7115,150,R,68792,333
00:06:24,1790179584,36,S,7122,150,R,68923,333
00:06:25,1790179585,36,R,7128,150,R,69053,333
